,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year,15,18
35038,33,0,0,0,0.0,0,0.0,0,0,7616,RF,10,2017,,
35039,Total,0,89,11,25.0,12,0.0,0,137,7616,RF,10,2017,,
35040,3,0,0,0,0.0,0,0.0,0,0,7616,RF,12,2001,,
35041,4,0,76,7,16.0,0,0.0,0,99,7616,RF,12,2001,,
35042,12,0,1,2,0.0,0,0.0,0,3,7616,RF,12,2001,,
35043,21,0,6,2,27.0,0,0.0,0,35,7616,RF,12,2001,,
35044,22,0,0,0,0.0,0,0.0,0,0,7616,RF,12,2001,,
35045,27,0,0,0,0.0,0,0.0,0,0,7616,RF,12,2001,,
35046,33,0,0,0,0.0,0,0.0,0,0,7616,RF,12,2001,,
35047,Total,0,83,11,43.0,0,0.0,0,137,7616,RF,12,2001,,
35048,3,1,17,0,0.0,0,0.0,0,18,763,RF,10,2012,,
35049,4,2,169,9,25.0,1,0.0,0,206,763,RF,10,2012,,
35050,12,1,2,7,4.0,1,0.0,0,15,763,RF,10,2012,,
35051,21,0,34,8,90.0,15,0.0,0,147,763,RF,10,2012,,
35052,22,0,0,0,0.0,1,0.0,0,1,763,RF,10,2012,,
35053,27,0,0,0,0.0,0,0.0,0,0,763,RF,10,2012,,
35054,33,0,1,0,0.0,0,0.0,2,3,763,RF,10,2012,,
35055,Total,4,223,24,119.0,18,0.0,2,390,763,RF,10,2012,,
35056,3,5,3,0,0.0,0,0.0,0,8,745,RF,11,2014,,
35057,4,20,34,0,0.0,1,0.0,0,55,745,RF,11,2014,,
35058,12,0,0,0,0.0,1,0.0,0,1,745,RF,11,2014,,
35059,21,0,4,0,3.0,0,0.0,0,7,745,RF,11,2014,,
35060,22,0,0,0,0.0,0,0.0,0,0,745,RF,11,2014,,
35061,27,0,0,0,0.0,0,0.0,0,0,745,RF,11,2014,,
35062,33,0,0,0,0.0,0,0.0,0,0,745,RF,11,2014,,
35063,Total,25,41,0,3.0,2,0.0,0,71,745,RF,11,2014,,
35064,3,0,20,0,0.0,0,0.0,0,20,776,RF,11,2021,,
35065,4,0,197,6,24.0,0,0.0,0,227,776,RF,11,2021,,
35066,12,0,3,5,1.0,1,0.0,0,10,776,RF,11,2021,,
35067,21,0,100,12,107.0,7,0.0,0,226,776,RF,11,2021,,
35068,22,0,1,0,0.0,0,0.0,0,1,776,RF,11,2021,,
35069,27,0,0,0,0.0,0,0.0,0,0,776,RF,11,2021,,
35070,33,0,0,0,1.0,0,0.0,0,1,776,RF,11,2021,,
35071,Total,0,321,23,133.0,8,0.0,0,485,776,RF,11,2021,,
35072,3,7,4,0,0.0,1,0.0,0,12,7742,RF,10,2004,,
35073,4,6,22,1,5.0,0,0.0,0,34,7742,RF,10,2004,,
35074,12,0,1,2,0.0,0,0.0,0,3,7742,RF,10,2004,,
35075,21,8,39,18,44.0,21,0.0,1,131,7742,RF,10,2004,,
35076,22,0,0,0,0.0,1,0.0,0,1,7742,RF,10,2004,,
35077,27,0,0,0,0.0,0,0.0,0,0,7742,RF,10,2004,,
35078,33,0,0,0,0.0,0,0.0,0,0,7742,RF,10,2004,,
35079,Total,21,66,21,49.0,23,0.0,1,181,7742,RF,10,2004,,
35080,3,27,16,0,2.0,0,0.0,0,45,7741,RF,12,2002,,
35081,4,26,91,13,3.0,0,0.0,0,133,7741,RF,12,2002,,
35082,12,0,9,1,0.0,0,0.0,0,10,7741,RF,12,2002,,
35083,21,15,84,23,33.0,0,0.0,0,155,7741,RF,12,2002,,
35084,22,0,0,0,0.0,0,0.0,0,0,7741,RF,12,2002,,
35085,27,0,0,0,0.0,0,0.0,0,0,7741,RF,12,2002,,
35086,33,0,0,0,0.0,0,0.0,0,0,7741,RF,12,2002,,
35087,Total,68,200,37,38.0,0,0.0,0,343,7741,RF,12,2002,,
35088,3,0,0,0,,0,,0,0,759,RF,7,2022,0.0,0.0
35089,4,0,0,0,,0,,0,0,759,RF,7,2022,0.0,0.0
35090,12,0,0,0,,0,,0,0,759,RF,7,2022,0.0,0.0
35091,15,0,6,0,,0,,0,11,759,RF,7,2022,3.0,2.0
35092,18,0,0,0,,0,,0,0,759,RF,7,2022,0.0,0.0
35093,22,0,0,0,,0,,0,0,759,RF,7,2022,0.0,0.0
35094,33,0,1,0,,0,,0,1,759,RF,7,2022,0.0,0.0
35095,Total,0,7,0,,0,,0,12,759,RF,7,2022,3.0,2.0
35096,3,0,0,0,,0,,0,0,771,RF,6,1990,0.0,0.0
35097,4,0,22,3,,0,,0,34,771,RF,6,1990,9.0,0.0
35098,12,0,0,0,,0,,0,0,771,RF,6,1990,0.0,0.0
35099,15,0,4,1,,0,,0,11,771,RF,6,1990,6.0,0.0
35100,18,0,0,0,,0,,0,0,771,RF,6,1990,0.0,0.0
35101,22,0,0,0,,0,,0,0,771,RF,6,1990,0.0,0.0
35102,33,0,0,0,,0,,0,0,771,RF,6,1990,0.0,0.0
35103,Total,0,26,4,,0,,0,45,771,RF,6,1990,15.0,0.0
35104,3,0,2,1,0.0,0,0.0,0,3,7612,RF,11,1985,,
35105,4,0,73,5,0.0,0,0.0,0,78,7612,RF,11,1985,,
35106,12,0,1,6,0.0,0,0.0,0,7,7612,RF,11,1985,,
35107,21,0,16,1,0.0,0,0.0,0,17,7612,RF,11,1985,,
35108,22,0,0,1,1.0,0,0.0,0,2,7612,RF,11,1985,,
35109,27,0,0,0,0.0,0,0.0,0,0,7612,RF,11,1985,,
35110,33,0,0,0,0.0,0,0.0,0,0,7612,RF,11,1985,,
35111,Total,0,92,14,1.0,0,0.0,0,107,7612,RF,11,1985,,
35112,3,2,0,0,0.0,0,0.0,0,2,76116,RF,12,1999,,
35113,4,13,36,71,21.0,0,0.0,0,141,76116,RF,12,1999,,
35114,12,0,1,4,0.0,0,0.0,0,5,76116,RF,12,1999,,
35115,21,4,7,34,44.0,0,0.0,0,89,76116,RF,12,1999,,
35116,22,0,0,0,0.0,0,0.0,0,0,76116,RF,12,1999,,
35117,27,0,1,0,0.0,0,0.0,0,1,76116,RF,12,1999,,
35118,33,0,0,0,0.0,0,0.0,9,9,76116,RF,12,1999,,
35119,Total,19,45,109,65.0,0,0.0,9,247,76116,RF,12,1999,,
35120,3,0,14,0,0.0,0,0.0,0,14,765,RF,10,2022,,
35121,4,0,87,0,15.0,1,0.0,0,103,765,RF,10,2022,,
35122,12,0,0,0,0.0,0,0.0,0,0,765,RF,10,2022,,
35123,21,0,24,0,87.0,5,0.0,0,116,765,RF,10,2022,,
35124,22,0,0,0,1.0,0,0.0,0,1,765,RF,10,2022,,
35125,27,0,0,0,0.0,0,0.0,0,0,765,RF,10,2022,,
35126,33,0,0,0,0.0,0,0.0,2,2,765,RF,10,2022,,
35127,Total,0,125,0,103.0,6,0.0,2,236,765,RF,10,2022,,
35128,3,5,4,0,0.0,0,0.0,0,9,772,RF,10,1987,,
35129,4,15,154,0,40.0,5,0.0,0,214,772,RF,10,1987,,
35130,12,0,1,0,0.0,0,0.0,0,1,772,RF,10,1987,,
35131,21,9,61,1,78.0,24,0.0,1,174,772,RF,10,1987,,
35132,22,0,0,0,2.0,0,0.0,0,2,772,RF,10,1987,,
35133,27,1,4,0,2.0,1,0.0,0,8,772,RF,10,1987,,
35134,33,0,0,0,0.0,0,0.0,0,0,772,RF,10,1987,,
35135,Total,30,224,1,122.0,30,0.0,1,408,772,RF,10,1987,,
35136,3,5,12,1,0.0,0,0.0,0,18,763,RF,5,1992,,
35137,4,25,150,10,26.0,2,0.0,0,213,763,RF,5,1992,,
35138,12,0,3,6,4.0,0,0.0,1,14,763,RF,5,1992,,
35139,21,0,30,2,100.0,8,0.0,0,140,763,RF,5,1992,,
35140,22,0,0,0,0.0,2,0.0,0,2,763,RF,5,1992,,
35141,27,0,0,0,0.0,0,0.0,0,0,763,RF,5,1992,,
35142,33,1,0,0,0.0,0,0.0,2,3,763,RF,5,1992,,
35143,Total,31,195,19,130.0,12,0.0,3,390,763,RF,5,1992,,
35144,3,1,0,0,,0,,0,2,752,RF,6,2006,1.0,0.0
35145,4,0,40,0,,0,,0,51,752,RF,6,2006,11.0,0.0
35146,12,0,0,0,,0,,0,0,752,RF,6,2006,0.0,0.0
35147,15,0,2,0,,1,,0,11,752,RF,6,2006,8.0,0.0
35148,18,0,0,0,,0,,0,0,752,RF,6,2006,0.0,0.0
35149,22,0,0,0,,0,,0,1,752,RF,6,2006,1.0,0.0
35150,33,0,0,0,,0,,0,0,752,RF,6,2006,0.0,0.0
35151,Total,1,42,0,,1,,0,65,752,RF,6,2006,21.0,0.0
35152,3,0,4,0,0.0,0,0.0,0,4,755,RF,10,1990,,
35153,4,0,141,0,14.0,8,0.0,0,163,755,RF,10,1990,,
35154,12,0,1,0,4.0,1,0.0,0,6,755,RF,10,1990,,
35155,21,0,40,0,41.0,9,0.0,0,90,755,RF,10,1990,,
35156,22,0,1,0,3.0,2,0.0,0,6,755,RF,10,1990,,
35157,27,0,0,0,0.0,0,0.0,0,0,755,RF,10,1990,,
35158,33,0,1,0,0.0,0,0.0,2,3,755,RF,10,1990,,
35159,Total,0,188,0,62.0,20,0.0,2,272,755,RF,10,1990,,
35160,3,0,0,0,,0,,0,0,7613,RF,7,2014,0.0,0.0
35161,4,4,69,53,,3,,0,136,7613,RF,7,2014,5.0,2.0
35162,12,0,2,4,,7,,0,14,7613,RF,7,2014,1.0,0.0
35163,15,0,7,5,,2,,0,15,7613,RF,7,2014,1.0,0.0
35164,18,0,0,0,,0,,0,0,7613,RF,7,2014,0.0,0.0
35165,22,0,1,0,,0,,0,1,7613,RF,7,2014,0.0,0.0
35166,33,1,0,0,,0,,0,1,7613,RF,7,2014,0.0,0.0
35167,Total,5,79,62,,12,,0,167,7613,RF,7,2014,7.0,2.0
35168,3,0,23,0,2.0,0,0.0,0,25,776,RF,10,1999,,
35169,4,0,173,13,50.0,15,0.0,0,251,776,RF,10,1999,,
35170,12,0,1,5,0.0,4,0.0,0,10,776,RF,10,1999,,
35171,21,0,39,11,94.0,53,0.0,0,197,776,RF,10,1999,,
35172,22,0,0,0,0.0,1,0.0,0,1,776,RF,10,1999,,
35173,27,0,0,0,0.0,0,0.0,0,0,776,RF,10,1999,,
35174,33,0,0,0,0.0,0,0.0,1,1,776,RF,10,1999,,
35175,Total,0,236,29,146.0,73,0.0,1,485,776,RF,10,1999,,
35176,3,1,1,0,,0,,0,2,752,RF,7,2017,0.0,0.0
35177,4,1,33,0,,1,,0,52,752,RF,7,2017,9.0,8.0
35178,12,0,0,0,,0,,0,0,752,RF,7,2017,0.0,0.0
35179,15,0,1,0,,1,,0,10,752,RF,7,2017,5.0,3.0
35180,18,0,0,0,,0,,0,0,752,RF,7,2017,0.0,0.0
35181,22,0,0,0,,0,,0,1,752,RF,7,2017,1.0,0.0
35182,33,0,0,0,,0,,0,0,752,RF,7,2017,0.0,0.0
35183,Total,2,35,0,,2,,0,65,752,RF,7,2017,15.0,11.0
35184,3,1,5,0,0.0,0,0.0,0,6,756,RF,5,1986,,
35185,4,15,155,59,43.0,4,0.0,0,276,756,RF,5,1986,,
35186,12,1,0,1,2.0,2,0.0,1,7,756,RF,5,1986,,
35187,21,2,36,10,55.0,19,0.0,1,123,756,RF,5,1986,,
35188,22,0,0,1,1.0,1,0.0,0,3,756,RF,5,1986,,
35189,27,0,3,1,1.0,1,0.0,0,6,756,RF,5,1986,,
35190,33,0,0,0,0.0,0,0.0,8,8,756,RF,5,1986,,
35191,Total,19,199,72,102.0,27,0.0,10,429,756,RF,5,1986,,
35192,3,2,11,0,,0,,0,17,7621,RF,7,2012,2.0,2.0
35193,4,0,7,2,,0,,0,23,7621,RF,7,2012,8.0,6.0
35194,12,0,1,0,,0,,0,1,7621,RF,7,2012,0.0,0.0
35195,15,0,3,0,,0,,0,23,7621,RF,7,2012,17.0,3.0
35196,18,0,0,0,,0,,0,0,7621,RF,7,2012,0.0,0.0
35197,22,0,0,0,,0,,0,0,7621,RF,7,2012,0.0,0.0
35198,33,0,0,0,,0,,0,0,7621,RF,7,2012,0.0,0.0
35199,Total,2,22,2,,0,,0,64,7621,RF,7,2012,27.0,11.0
35200,3,6,2,0,0.0,0,0.0,0,8,772,RF,10,2002,,
35201,4,10,106,4,21.0,7,0.0,0,148,772,RF,10,2002,,
35202,12,0,1,0,0.0,0,0.0,0,1,772,RF,10,2002,,
35203,21,7,68,11,115.0,46,0.0,0,247,772,RF,10,2002,,
35204,22,0,0,0,1.0,1,0.0,0,2,772,RF,10,2002,,
35205,27,0,0,0,0.0,0,0.0,0,0,772,RF,10,2002,,
35206,33,0,0,0,0.0,0,0.0,1,1,772,RF,10,2002,,
35207,Total,23,177,15,137.0,54,0.0,1,407,772,RF,10,2002,,
35208,3,1,5,0,0.0,0,0.0,0,6,752,RF,10,2002,,
35209,4,10,98,0,13.0,0,0.0,0,121,752,RF,10,2002,,
35210,12,1,2,0,0.0,1,0.0,0,4,752,RF,10,2002,,
35211,21,5,19,0,8.0,3,0.0,0,35,752,RF,10,2002,,
35212,22,0,1,0,1.0,2,0.0,0,4,752,RF,10,2002,,
35213,27,0,0,0,0.0,0,0.0,0,0,752,RF,10,2002,,
35214,33,0,0,0,0.0,1,0.0,2,3,752,RF,10,2002,,
35215,Total,17,125,0,22.0,7,0.0,2,173,752,RF,10,2002,,
35216,3,3,2,0,,0,,0,6,767,RF,7,1991,1.0,0.0
35217,4,5,13,1,,0,,0,45,767,RF,7,1991,26.0,0.0
35218,12,0,0,0,,0,,0,0,767,RF,7,1991,0.0,0.0
35219,15,1,1,2,,1,,0,33,767,RF,7,1991,28.0,0.0
35220,18,0,0,0,,0,,0,1,767,RF,7,1991,1.0,0.0
35221,22,0,0,0,,0,,0,0,767,RF,7,1991,0.0,0.0
35222,33,0,0,0,,0,,0,0,767,RF,7,1991,0.0,0.0
35223,Total,9,16,3,,1,,0,85,767,RF,7,1991,56.0,0.0
35224,3,79,210,10,33.0,0,0.0,1,333,Caatinga,RF,12,1998,,
35225,4,244,3542,363,659.0,0,0.0,2,4810,Caatinga,RF,12,1998,,
35226,12,5,103,32,60.0,0,0.0,1,201,Caatinga,RF,12,1998,,
35227,21,100,913,299,1583.0,0,0.0,2,2897,Caatinga,RF,12,1998,,
35228,22,10,26,5,21.0,0,0.0,0,62,Caatinga,RF,12,1998,,
35229,27,6,11,7,11.0,0,0.0,0,35,Caatinga,RF,12,1998,,
35230,33,5,13,5,7.0,0,0.0,75,105,Caatinga,RF,12,1998,,
35231,Total,449,4818,721,2374.0,0,0.0,81,8443,Caatinga,RF,12,1998,,
35232,3,0,1,0,0.0,0,0.0,0,1,7618,RF,12,1993,,
35233,4,0,107,2,7.0,0,0.0,0,116,7618,RF,12,1993,,
35234,12,0,2,1,0.0,0,0.0,0,3,7618,RF,12,1993,,
35235,21,0,9,2,50.0,0,0.0,0,61,7618,RF,12,1993,,
35236,22,0,0,0,0.0,0,0.0,0,0,7618,RF,12,1993,,
35237,27,0,0,0,0.0,0,0.0,0,0,7618,RF,12,1993,,
35238,33,0,0,0,0.0,0,0.0,0,0,7618,RF,12,1993,,
35239,Total,0,119,5,57.0,0,0.0,0,181,7618,RF,12,1993,,
35240,3,3,4,0,0.0,2,0.0,0,9,759,RF,10,2019,,
35241,4,6,41,3,7.0,1,0.0,0,58,759,RF,10,2019,,
35242,12,0,0,0,0.0,0,0.0,0,0,759,RF,10,2019,,
35243,21,5,45,2,43.0,8,0.0,0,103,759,RF,10,2019,,
35244,22,0,0,1,0.0,4,0.0,0,5,759,RF,10,2019,,
35245,27,0,0,0,0.0,0,0.0,0,0,759,RF,10,2019,,
35246,33,0,1,0,0.0,0,0.0,0,1,759,RF,10,2019,,
35247,Total,14,91,6,50.0,15,0.0,0,176,759,RF,10,2019,,
35248,3,7,11,0,0.0,0,0.0,0,18,763,RF,5,2013,,
35249,4,24,158,11,9.0,0,0.0,0,202,763,RF,5,2013,,
35250,12,0,2,6,6.0,1,0.0,0,15,763,RF,5,2013,,
35251,21,1,32,5,99.0,14,0.0,0,151,763,RF,5,2013,,
35252,22,0,0,0,0.0,1,0.0,0,1,763,RF,5,2013,,
35253,27,0,0,0,0.0,0,0.0,0,0,763,RF,5,2013,,
35254,33,1,0,0,0.0,0,0.0,2,3,763,RF,5,2013,,
35255,Total,33,203,22,114.0,16,0.0,2,390,763,RF,5,2013,,
35256,3,0,16,1,3.0,0,0.0,0,20,776,RF,12,2017,,
35257,4,0,160,19,53.0,0,0.0,0,232,776,RF,12,2017,,
35258,12,0,0,9,1.0,0,0.0,0,10,776,RF,12,2017,,
35259,21,0,29,29,163.0,0,0.0,0,221,776,RF,12,2017,,
35260,22,0,1,0,0.0,0,0.0,0,1,776,RF,12,2017,,
35261,27,0,0,0,0.0,0,0.0,0,0,776,RF,12,2017,,
35262,33,0,0,0,0.0,0,0.0,1,1,776,RF,12,2017,,
35263,Total,0,206,58,220.0,0,0.0,1,485,776,RF,12,2017,,
35264,3,2,0,0,1.0,0,0.0,0,3,771,RF,12,2021,,
35265,4,27,12,0,77.0,0,0.0,0,116,771,RF,12,2021,,
35266,12,1,0,0,3.0,0,0.0,0,4,771,RF,12,2021,,
35267,21,4,2,0,156.0,0,0.0,0,162,771,RF,12,2021,,
35268,22,0,0,0,3.0,0,0.0,0,3,771,RF,12,2021,,
35269,27,0,0,0,1.0,0,0.0,0,1,771,RF,12,2021,,
35270,33,0,0,0,0.0,0,0.0,1,1,771,RF,12,2021,,
35271,Total,34,14,0,241.0,0,0.0,1,290,771,RF,12,2021,,
35272,3,1,1,0,,0,,0,2,7615,RF,6,2010,0.0,0.0
35273,4,15,62,54,,6,,3,153,7615,RF,6,2010,13.0,0.0
35274,12,0,2,4,,8,,0,20,7615,RF,6,2010,6.0,0.0
35275,15,0,9,14,,6,,0,52,7615,RF,6,2010,23.0,0.0
35276,18,2,3,3,,0,,0,9,7615,RF,6,2010,1.0,0.0
35277,22,0,1,0,,2,,0,4,7615,RF,6,2010,1.0,0.0
35278,33,0,0,0,,0,,2,2,7615,RF,6,2010,0.0,0.0
35279,Total,18,78,75,,22,,5,242,7615,RF,6,2010,44.0,0.0
35280,3,1,5,0,0.0,0,0.0,0,6,752,RF,12,2018,,
35281,4,7,101,14,3.0,0,0.0,0,125,752,RF,12,2018,,
35282,12,1,2,1,0.0,0,0.0,0,4,752,RF,12,2018,,
35283,21,2,23,7,2.0,0,0.0,0,34,752,RF,12,2018,,
35284,22,0,2,1,1.0,0,0.0,0,4,752,RF,12,2018,,
35285,27,0,0,0,0.0,0,0.0,0,0,752,RF,12,2018,,
35286,33,0,1,0,0.0,0,0.0,1,2,752,RF,12,2018,,
35287,Total,11,134,23,6.0,0,0.0,1,175,752,RF,12,2018,,
35288,3,8,2,0,0.0,0,0.0,0,10,772,RF,11,2009,,
35289,4,6,84,32,12.0,0,0.0,0,134,772,RF,11,2009,,
35290,12,0,1,0,0.0,0,0.0,0,1,772,RF,11,2009,,
35291,21,6,68,48,119.0,21,0.0,1,263,772,RF,11,2009,,
35292,22,0,0,0,1.0,1,0.0,0,2,772,RF,11,2009,,
35293,27,0,0,0,0.0,0,0.0,0,0,772,RF,11,2009,,
35294,33,0,1,0,0.0,0,0.0,0,1,772,RF,11,2009,,
35295,Total,20,156,80,132.0,22,0.0,1,411,772,RF,11,2009,,
35296,3,2,2,0,,0,,0,4,7422,RF,7,2014,0.0,0.0
35297,4,2,48,4,,1,,0,97,7422,RF,7,2014,6.0,36.0
35298,12,0,0,0,,3,,0,7,7422,RF,7,2014,0.0,4.0
35299,15,1,9,2,,5,,0,34,7422,RF,7,2014,10.0,7.0
35300,18,0,0,0,,0,,0,0,7422,RF,7,2014,0.0,0.0
35301,22,0,0,0,,0,,0,0,7422,RF,7,2014,0.0,0.0
35302,33,0,0,0,,0,,1,1,7422,RF,7,2014,0.0,0.0
35303,Total,5,59,6,,9,,1,143,7422,RF,7,2014,16.0,47.0
35304,3,0,0,0,0.0,0,0.0,0,0,7617,RF,11,1987,,
35305,4,0,128,0,27.0,1,0.0,0,156,7617,RF,11,1987,,
35306,12,0,3,0,4.0,0,0.0,0,7,7617,RF,11,1987,,
35307,21,0,6,0,16.0,2,0.0,0,24,7617,RF,11,1987,,
35308,22,0,0,0,0.0,2,0.0,0,2,7617,RF,11,1987,,
35309,27,0,0,0,0.0,0,0.0,0,0,7617,RF,11,1987,,
35310,33,0,1,0,5.0,0,0.0,27,33,7617,RF,11,1987,,
35311,Total,0,138,0,52.0,5,0.0,27,222,7617,RF,11,1987,,
35312,3,4,7,0,2.0,0,0.0,0,13,766,RF,10,1991,,
35313,4,7,81,0,14.0,2,0.0,0,104,766,RF,10,1991,,
35314,12,0,4,0,0.0,2,0.0,0,6,766,RF,10,1991,,
35315,21,2,24,0,110.0,3,0.0,0,139,766,RF,10,1991,,
35316,22,0,1,0,0.0,0,0.0,0,1,766,RF,10,1991,,
35317,27,0,0,0,0.0,0,0.0,0,0,766,RF,10,1991,,
35318,33,0,0,0,1.0,0,0.0,2,3,766,RF,10,1991,,
35319,Total,13,117,0,127.0,7,0.0,2,266,766,RF,10,1991,,
35320,3,1,5,0,,0,,1,7,7622,RF,6,1989,0.0,0.0
35321,4,1,16,0,,0,,1,19,7622,RF,6,1989,1.0,0.0
35322,12,0,1,0,,0,,0,1,7622,RF,6,1989,0.0,0.0
35323,15,0,0,0,,1,,0,10,7622,RF,6,1989,9.0,0.0
35324,18,0,0,0,,0,,0,0,7622,RF,6,1989,0.0,0.0
35325,22,0,0,0,,0,,0,0,7622,RF,6,1989,0.0,0.0
35326,33,0,0,0,,0,,0,0,7622,RF,6,1989,0.0,0.0
35327,Total,2,22,0,,1,,2,37,7622,RF,6,1989,10.0,0.0
35328,3,5,4,0,1.0,0,0.0,0,10,757,RF,5,1988,,
35329,4,28,106,14,30.0,6,0.0,0,184,757,RF,5,1988,,
35330,12,0,1,1,1.0,0,0.0,0,3,757,RF,5,1988,,
35331,21,15,26,13,92.0,18,0.0,1,165,757,RF,5,1988,,
35332,22,0,0,1,0.0,1,0.0,0,2,757,RF,5,1988,,
35333,27,4,2,1,4.0,1,0.0,1,13,757,RF,5,1988,,
35334,33,1,1,0,1.0,0,0.0,3,6,757,RF,5,1988,,
35335,Total,53,140,30,129.0,26,0.0,5,383,757,RF,5,1988,,
35336,3,19,11,0,0.0,0,0.0,0,30,753,RF,12,1992,,
35337,4,59,256,28,10.0,0,0.0,0,353,753,RF,12,1992,,
35338,12,0,11,4,1.0,0,0.0,0,16,753,RF,12,1992,,
35339,21,33,80,15,12.0,0,0.0,0,140,753,RF,12,1992,,
35340,22,5,8,5,1.0,0,0.0,0,19,753,RF,12,1992,,
35341,27,0,0,0,0.0,0,0.0,0,0,753,RF,12,1992,,
35342,33,3,4,3,0.0,0,0.0,3,13,753,RF,12,1992,,
35343,Total,119,370,55,24.0,0,0.0,3,571,753,RF,12,1992,,
35344,3,0,20,0,0.0,0,0.0,0,20,776,RF,11,2022,,
35345,4,0,195,13,17.0,1,0.0,0,226,776,RF,11,2022,,
35346,12,0,3,6,0.0,1,0.0,0,10,776,RF,11,2022,,
35347,21,0,114,16,79.0,9,0.0,0,218,776,RF,11,2022,,
35348,22,0,1,0,0.0,0,0.0,0,1,776,RF,11,2022,,
35349,27,0,6,0,2.0,0,0.0,0,8,776,RF,11,2022,,
35350,33,0,1,0,0.0,0,0.0,0,1,776,RF,11,2022,,
35351,Total,0,340,35,98.0,11,0.0,0,484,776,RF,11,2022,,
35352,3,1,17,0,0.0,0,0.0,0,18,763,RF,11,1995,,
35353,4,2,183,5,19.0,0,0.0,0,209,763,RF,11,1995,,
35354,12,0,5,6,4.0,0,0.0,0,15,763,RF,11,1995,,
35355,21,0,49,15,80.0,0,0.0,0,144,763,RF,11,1995,,
35356,22,0,0,0,1.0,0,0.0,0,1,763,RF,11,1995,,
35357,27,0,0,0,0.0,0,0.0,0,0,763,RF,11,1995,,
35358,33,0,0,0,0.0,0,0.0,2,2,763,RF,11,1995,,
35359,Total,3,254,26,104.0,0,0.0,2,389,763,RF,11,1995,,
35360,3,0,0,0,,0,,0,0,7616,RF,6,2018,0.0,0.0
35361,4,0,27,2,,4,,0,56,7616,RF,6,2018,23.0,0.0
35362,12,0,1,1,,0,,0,3,7616,RF,6,2018,1.0,0.0
35363,15,0,2,1,,0,,0,21,7616,RF,6,2018,18.0,0.0
35364,18,0,0,0,,1,,0,3,7616,RF,6,2018,2.0,0.0
35365,22,0,0,0,,0,,0,0,7616,RF,6,2018,0.0,0.0
35366,33,0,0,0,,0,,0,0,7616,RF,6,2018,0.0,0.0
35367,Total,0,30,4,,5,,0,83,7616,RF,6,2018,44.0,0.0
35368,3,2,12,0,,0,,0,20,7621,RF,7,1985,6.0,0.0
35369,4,2,11,0,,0,,0,28,7621,RF,7,1985,15.0,0.0
35370,12,0,0,0,,0,,1,1,7621,RF,7,1985,0.0,0.0
35371,15,1,2,1,,0,,0,15,7621,RF,7,1985,11.0,0.0
35372,18,0,0,0,,0,,0,0,7621,RF,7,1985,0.0,0.0
35373,22,0,0,0,,0,,0,0,7621,RF,7,1985,0.0,0.0
35374,33,0,0,0,,0,,0,0,7621,RF,7,1985,0.0,0.0
35375,Total,5,25,1,,0,,1,64,7621,RF,7,1985,32.0,0.0
35376,3,11,4,1,1.0,0,0.0,0,17,751,RF,12,1991,,
35377,4,89,59,2,2.0,0,0.0,0,152,751,RF,12,1991,,
35378,12,1,6,1,1.0,0,0.0,0,9,751,RF,12,1991,,
35379,21,16,16,0,7.0,0,0.0,0,39,751,RF,12,1991,,
35380,22,0,4,3,0.0,0,0.0,0,7,751,RF,12,1991,,
35381,27,0,0,0,0.0,0,0.0,0,0,751,RF,12,1991,,
35382,33,0,0,3,1.0,0,0.0,0,4,751,RF,12,1991,,
35383,Total,117,89,10,12.0,0,0.0,0,228,751,RF,12,1991,,
35384,3,5,2,0,0.0,0,0.0,0,7,772,RF,11,1998,,
35385,4,8,130,2,5.0,0,0.0,0,145,772,RF,11,1998,,
35386,12,0,1,0,0.0,0,0.0,0,1,772,RF,11,1998,,
35387,21,11,126,20,66.0,1,0.0,0,224,772,RF,11,1998,,
35388,22,0,0,0,2.0,0,0.0,0,2,772,RF,11,1998,,
35389,27,0,2,0,2.0,0,0.0,0,4,772,RF,11,1998,,
35390,33,0,0,1,0.0,0,0.0,0,1,772,RF,11,1998,,
35391,Total,24,261,23,75.0,1,0.0,0,384,772,RF,11,1998,,
35392,3,0,0,0,1.0,0,0.0,0,1,758,RF,5,2004,,
35393,4,3,38,0,58.0,7,0.0,0,106,758,RF,5,2004,,
35394,12,0,0,0,2.0,3,0.0,0,5,758,RF,5,2004,,
35395,21,1,2,1,78.0,14,0.0,0,96,758,RF,5,2004,,
35396,22,0,0,0,0.0,1,0.0,0,1,758,RF,5,2004,,
35397,27,0,0,0,0.0,0,0.0,0,0,758,RF,5,2004,,
35398,33,0,0,1,1.0,2,0.0,0,4,758,RF,5,2004,,
35399,Total,4,40,2,140.0,27,0.0,0,213,758,RF,5,2004,,
35400,3,0,0,0,0.0,0,0.0,0,0,7617,RF,11,1999,,
35401,4,0,124,0,26.0,1,0.0,0,151,7617,RF,11,1999,,
35402,12,0,2,0,3.0,0,0.0,0,5,7617,RF,11,1999,,
35403,21,0,11,0,16.0,2,0.0,0,29,7617,RF,11,1999,,
35404,22,0,0,0,1.0,0,0.0,0,1,7617,RF,11,1999,,
35405,27,0,0,0,0.0,0,0.0,0,0,7617,RF,11,1999,,
35406,33,0,4,0,2.0,0,0.0,28,34,7617,RF,11,1999,,
35407,Total,0,141,0,48.0,3,0.0,28,220,7617,RF,11,1999,,
35408,3,0,0,0,0.0,0,0.0,0,0,7616,RF,12,2021,,
