,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
1547,15,0,0,0,0,0,0,0,0,7618,Spatial,5,1995
1548,18,0,0,0,0,0,0,0,0,7618,Spatial,5,1995
1549,22,0,0,0,0,0,1,0,1,7618,Spatial,5,1995
1550,33,0,0,0,0,0,0,0,0,7618,Spatial,5,1995
1551,Total,0,97,0,0,0,2,0,99,7618,Spatial,5,1995
1552,3,2,1,1,0,0,0,0,4,7612,Spatial,5,1985
1553,4,6,103,6,0,0,0,0,115,7612,Spatial,5,1985
1554,12,0,0,4,0,0,1,0,5,7612,Spatial,5,1985
1555,15,0,0,0,0,0,0,0,0,7612,Spatial,5,1985
1556,18,0,0,0,0,0,0,0,0,7612,Spatial,5,1985
1557,22,0,0,0,0,0,3,0,3,7612,Spatial,5,1985
1558,33,0,0,0,0,0,0,0,0,7612,Spatial,5,1985
1559,Total,8,104,11,0,0,4,0,127,7612,Spatial,5,1985
1560,3,0,0,0,0,0,0,0,0,758,Spatial,9,1990
1561,4,0,74,8,0,0,4,0,86,758,Spatial,9,1990
1562,12,0,0,0,0,0,2,0,2,758,Spatial,9,1990
1563,15,0,0,0,0,0,0,0,0,758,Spatial,9,1990
1564,18,0,0,0,0,0,0,0,0,758,Spatial,9,1990
1565,22,0,0,0,0,0,1,0,1,758,Spatial,9,1990
1566,33,0,0,0,0,0,1,1,2,758,Spatial,9,1990
1567,Total,0,74,8,0,0,8,1,91,758,Spatial,9,1990
1568,3,2,0,0,0,0,0,0,2,7615,Spatial,5,2018
1569,4,0,115,43,0,0,3,1,162,7615,Spatial,5,2018
1570,12,0,0,8,0,0,6,0,14,7615,Spatial,5,2018
1571,15,0,0,0,0,0,0,0,0,7615,Spatial,5,2018
1572,18,0,0,0,0,0,0,0,0,7615,Spatial,5,2018
1573,22,0,1,1,0,0,1,0,3,7615,Spatial,5,2018
1574,33,0,0,0,0,0,0,2,2,7615,Spatial,5,2018
1575,Total,2,116,52,0,0,10,3,183,7615,Spatial,5,2018
1576,3,1,1,0,0,0,0,0,2,775,Spatial,5,2004
1577,4,0,2,0,0,0,0,0,2,775,Spatial,5,2004
1578,12,0,0,0,0,0,0,1,1,775,Spatial,5,2004
1579,15,0,0,0,0,0,0,0,0,775,Spatial,5,2004
1580,18,0,0,0,0,0,0,0,0,775,Spatial,5,2004
1581,22,0,0,0,0,0,0,0,0,775,Spatial,5,2004
1582,33,0,0,0,0,0,0,0,0,775,Spatial,5,2004
1583,Total,1,3,0,0,0,0,1,5,775,Spatial,5,2004
1584,3,0,8,0,0,0,0,0,8,767,Spatial,9,2005
1585,4,0,40,0,0,0,0,0,40,767,Spatial,9,2005
1586,12,0,0,0,0,0,0,0,0,767,Spatial,9,2005
1587,15,0,0,0,0,0,0,0,0,767,Spatial,9,2005
1588,18,0,0,0,0,0,0,0,0,767,Spatial,9,2005
1589,22,0,0,0,0,0,1,0,1,767,Spatial,9,2005
1590,33,0,0,0,0,0,0,0,0,767,Spatial,9,2005
1591,Total,0,48,0,0,0,1,0,49,767,Spatial,9,2005
1592,3,2,18,0,0,0,0,0,20,7622,Spatial,9,2003
1593,4,1,72,0,0,0,1,0,74,7622,Spatial,9,2003
1594,12,0,1,0,0,0,0,0,1,7622,Spatial,9,2003
1595,15,0,0,0,0,0,0,0,0,7622,Spatial,9,2003
1596,18,0,0,0,0,0,0,0,0,7622,Spatial,9,2003
1597,22,0,0,0,0,0,0,0,0,7622,Spatial,9,2003
1598,33,0,0,0,0,0,0,0,0,7622,Spatial,9,2003
1599,Total,3,91,0,0,0,1,0,95,7622,Spatial,9,2003
1600,3,18,7,0,0,0,0,0,25,7741,Spatial,9,2002
1601,4,29,52,11,0,0,1,0,93,7741,Spatial,9,2002
1602,12,1,4,1,0,0,0,0,6,7741,Spatial,9,2002
1603,15,0,0,0,0,0,0,0,0,7741,Spatial,9,2002
1604,18,0,0,0,0,0,0,0,0,7741,Spatial,9,2002
1605,22,0,0,1,0,0,0,0,1,7741,Spatial,9,2002
1606,33,0,0,0,0,0,0,0,0,7741,Spatial,9,2002
1607,Total,48,63,13,0,0,1,0,125,7741,Spatial,9,2002
1608,3,0,4,0,0,0,0,0,4,755,Spatial,9,1994
1609,4,1,134,0,0,0,4,0,139,755,Spatial,9,1994
1610,12,0,1,0,0,0,1,0,2,755,Spatial,9,1994
1611,15,0,0,0,0,0,0,0,0,755,Spatial,9,1994
1612,18,0,0,0,0,0,0,0,0,755,Spatial,9,1994
1613,22,0,1,0,0,0,7,0,8,755,Spatial,9,1994
1614,33,0,1,0,0,0,0,3,4,755,Spatial,9,1994
1615,Total,1,141,0,0,0,12,3,157,755,Spatial,9,1994
1616,3,6,5,0,0,0,0,0,11,776,Spatial,5,2016
1617,4,5,135,7,0,0,0,0,147,776,Spatial,5,2016
1618,12,0,0,6,0,0,2,0,8,776,Spatial,5,2016
1619,15,0,0,0,0,0,0,0,0,776,Spatial,5,2016
1620,18,0,0,0,0,0,0,0,0,776,Spatial,5,2016
1621,22,0,0,2,0,0,0,0,2,776,Spatial,5,2016
1622,33,0,0,0,0,0,0,1,1,776,Spatial,5,2016
1623,Total,11,140,15,0,0,2,1,169,776,Spatial,5,2016
1624,3,1,0,0,0,0,0,0,1,771,Spatial,9,2015
1625,4,15,61,17,0,0,0,0,93,771,Spatial,9,2015
1626,12,0,1,0,0,0,0,0,1,771,Spatial,9,2015
1627,15,0,0,0,0,0,0,0,0,771,Spatial,9,2015
1628,18,0,0,0,0,0,0,0,0,771,Spatial,9,2015
1629,22,0,0,1,0,0,0,0,1,771,Spatial,9,2015
1630,33,0,0,0,0,0,0,0,0,771,Spatial,9,2015
1631,Total,16,62,18,0,0,0,0,96,771,Spatial,9,2015
1632,3,1,1,0,0,0,0,0,2,76116,Spatial,9,1993
1633,4,5,104,21,0,0,4,0,134,76116,Spatial,9,1993
1634,12,0,2,0,0,0,2,0,4,76116,Spatial,9,1993
1635,15,0,0,0,0,0,0,0,0,76116,Spatial,9,1993
1636,18,0,0,0,0,0,0,0,0,76116,Spatial,9,1993
1637,22,0,0,0,0,0,0,0,0,76116,Spatial,9,1993
1638,33,0,0,0,0,0,0,9,9,76116,Spatial,9,1993
1639,Total,6,107,21,0,0,6,9,149,76116,Spatial,9,1993
1640,3,0,9,0,0,0,0,0,9,767,Spatial,9,2018
1641,4,0,34,0,0,0,0,0,34,767,Spatial,9,2018
1642,12,0,0,0,0,0,0,0,0,767,Spatial,9,2018
1643,15,0,0,0,0,0,0,0,0,767,Spatial,9,2018
1644,18,0,0,0,0,0,0,0,0,767,Spatial,9,2018
1645,22,0,0,0,0,0,1,0,1,767,Spatial,9,2018
1646,33,0,0,0,0,0,0,0,0,767,Spatial,9,2018
1647,Total,0,43,0,0,0,1,0,44,767,Spatial,9,2018
1648,3,1,0,0,0,0,0,0,1,7615,Spatial,5,2005
1649,4,2,103,59,0,0,2,0,166,7615,Spatial,5,2005
1650,12,0,1,8,0,0,8,0,17,7615,Spatial,5,2005
1651,15,0,0,0,0,0,0,0,0,7615,Spatial,5,2005
1652,18,0,0,0,0,0,0,0,0,7615,Spatial,5,2005
1653,22,0,1,0,0,0,2,0,3,7615,Spatial,5,2005
1654,33,0,0,0,0,0,0,2,2,7615,Spatial,5,2005
1655,Total,3,105,67,0,0,12,2,189,7615,Spatial,5,2005
1656,3,0,0,0,0,0,0,0,0,7616,Spatial,5,2010
1657,4,0,56,31,0,0,0,0,87,7616,Spatial,5,2010
1658,12,0,1,2,0,0,0,0,3,7616,Spatial,5,2010
1659,15,0,0,0,0,0,0,0,0,7616,Spatial,5,2010
1660,18,0,0,0,0,0,0,0,0,7616,Spatial,5,2010
1661,22,0,0,0,0,0,0,0,0,7616,Spatial,5,2010
1662,33,0,0,0,0,0,0,0,0,7616,Spatial,5,2010
1663,Total,0,57,33,0,0,0,0,90,7616,Spatial,5,2010
1664,3,1,1,0,0,0,0,0,2,741,Spatial,5,1994
1665,4,7,68,0,0,0,1,0,76,741,Spatial,5,1994
1666,12,0,1,0,0,0,1,0,2,741,Spatial,5,1994
1667,15,0,0,0,0,0,0,0,0,741,Spatial,5,1994
1668,18,0,0,0,0,0,0,0,0,741,Spatial,5,1994
1669,22,0,0,0,0,0,0,0,0,741,Spatial,5,1994
1670,33,1,0,0,0,0,0,1,2,741,Spatial,5,1994
1671,Total,9,70,0,0,0,2,1,82,741,Spatial,5,1994
1672,3,0,10,0,0,0,0,0,10,76111,Spatial,9,2003
1673,4,0,33,0,0,0,2,0,35,76111,Spatial,9,2003
1674,12,0,0,0,0,0,0,0,0,76111,Spatial,9,2003
1675,15,0,0,0,0,0,0,0,0,76111,Spatial,9,2003
1676,18,0,0,0,0,0,0,0,0,76111,Spatial,9,2003
1677,22,0,0,0,0,0,2,0,2,76111,Spatial,9,2003
1678,33,0,0,0,0,0,0,3,3,76111,Spatial,9,2003
1679,Total,0,43,0,0,0,4,3,50,76111,Spatial,9,2003
1680,3,0,0,0,0,0,0,0,0,7618,Spatial,5,1991
1681,4,0,78,28,0,0,0,0,106,7618,Spatial,5,1991
1682,12,0,1,0,0,0,0,1,2,7618,Spatial,5,1991
1683,15,0,0,0,0,0,0,0,0,7618,Spatial,5,1991
1684,18,0,0,0,0,0,0,0,0,7618,Spatial,5,1991
1685,22,0,0,0,0,0,1,0,1,7618,Spatial,5,1991
1686,33,0,0,0,0,0,0,0,0,7618,Spatial,5,1991
1687,Total,0,79,28,0,0,1,1,109,7618,Spatial,5,1991
1688,3,1,1,0,0,0,0,0,2,76116,Spatial,9,1992
1689,4,7,90,17,0,0,4,0,118,76116,Spatial,9,1992
1690,12,0,0,1,0,0,3,0,4,76116,Spatial,9,1992
1691,15,0,0,0,0,0,0,0,0,76116,Spatial,9,1992
1692,18,0,0,0,0,0,0,0,0,76116,Spatial,9,1992
1693,22,0,0,0,0,0,0,0,0,76116,Spatial,9,1992
1694,33,0,0,0,0,0,0,9,9,76116,Spatial,9,1992
1695,Total,8,91,18,0,0,7,9,133,76116,Spatial,9,1992
1696,3,6,4,1,0,0,1,0,12,776,Spatial,9,1998
1697,4,6,127,11,0,0,1,2,147,776,Spatial,9,1998
1698,12,0,1,5,0,0,2,0,8,776,Spatial,9,1998
1699,15,0,0,0,0,0,0,0,0,776,Spatial,9,1998
1700,18,0,0,0,0,0,0,0,0,776,Spatial,9,1998
1701,22,0,0,1,0,0,0,0,1,776,Spatial,9,1998
1702,33,0,0,0,0,0,0,1,1,776,Spatial,9,1998
1703,Total,12,132,18,0,0,4,3,169,776,Spatial,9,1998
1704,3,3,2,0,0,0,0,0,5,752,Spatial,9,2018
1705,4,7,138,13,0,0,1,0,159,752,Spatial,9,2018
1706,12,1,2,0,0,0,0,0,3,752,Spatial,9,2018
1707,15,0,0,0,0,0,0,0,0,752,Spatial,9,2018
1708,18,0,0,0,0,0,0,0,0,752,Spatial,9,2018
1709,22,0,1,0,0,0,2,0,3,752,Spatial,9,2018
1710,33,0,0,0,0,0,1,1,2,752,Spatial,9,2018
1711,Total,11,143,13,0,0,4,1,172,752,Spatial,9,2018
1712,3,1,0,0,0,0,0,0,1,775,Spatial,5,2022
1713,4,1,3,0,0,0,0,0,4,775,Spatial,5,2022
1714,12,0,0,0,0,0,0,1,1,775,Spatial,5,2022
1715,15,0,0,0,0,0,0,0,0,775,Spatial,5,2022
1716,18,0,0,0,0,0,0,0,0,775,Spatial,5,2022
1717,22,0,0,0,0,0,0,0,0,775,Spatial,5,2022
1718,33,0,0,0,0,0,0,0,0,775,Spatial,5,2022
1719,Total,2,3,0,0,0,0,1,6,775,Spatial,5,2022
1720,3,0,1,0,0,0,0,0,1,7614,Spatial,9,1986
1721,4,0,70,14,0,0,0,0,84,7614,Spatial,9,1986
1722,12,0,0,0,0,0,0,0,0,7614,Spatial,9,1986
1723,15,0,0,0,0,0,0,0,0,7614,Spatial,9,1986
1724,18,0,0,0,0,0,0,0,0,7614,Spatial,9,1986
1725,22,0,0,0,0,0,0,0,0,7614,Spatial,9,1986
1726,33,0,0,0,0,0,0,0,0,7614,Spatial,9,1986
1727,Total,0,71,14,0,0,0,0,85,7614,Spatial,9,1986
1728,3,0,0,0,0,0,0,0,0,773,Spatial,5,1991
1729,4,1,4,0,0,0,0,0,5,773,Spatial,5,1991
1730,12,0,0,0,0,0,0,1,1,773,Spatial,5,1991
1731,15,0,0,0,0,0,0,0,0,773,Spatial,5,1991
1732,18,0,0,0,0,0,0,0,0,773,Spatial,5,1991
1733,22,0,0,0,0,0,0,1,1,773,Spatial,5,1991
1734,33,0,0,0,0,0,0,0,0,773,Spatial,5,1991
1735,Total,1,4,0,0,0,0,2,7,773,Spatial,5,1991
1736,3,136,175,5,0,0,6,2,324,Caatinga,Spatial,5,1988
1737,4,504,4007,450,0,0,69,4,5034,Caatinga,Spatial,5,1988
1738,12,2,37,53,0,0,46,6,144,Caatinga,Spatial,5,1988
1739,15,0,0,0,0,0,0,0,0,Caatinga,Spatial,5,1988
1740,18,0,0,0,0,0,0,0,0,Caatinga,Spatial,5,1988
1741,22,8,14,13,0,0,47,1,83,Caatinga,Spatial,5,1988
1742,33,10,6,5,0,0,5,92,118,Caatinga,Spatial,5,1988
1743,Total,660,4239,526,0,0,173,105,5703,Caatinga,Spatial,5,1988
1744,3,0,0,0,0,0,0,0,0,7613,Spatial,9,2016
1745,4,0,82,49,0,0,5,0,136,7613,Spatial,9,2016
1746,12,0,0,5,0,0,8,0,13,7613,Spatial,9,2016
1747,15,0,0,0,0,0,0,0,0,7613,Spatial,9,2016
1748,18,0,0,0,0,0,0,0,0,7613,Spatial,9,2016
1749,22,0,0,1,0,0,0,0,1,7613,Spatial,9,2016
1750,33,0,0,0,0,0,0,1,1,7613,Spatial,9,2016
1751,Total,0,82,55,0,0,13,1,151,7613,Spatial,9,2016
1752,3,0,0,0,0,0,0,0,0,7613,Spatial,9,2000
1753,4,0,88,41,0,0,5,0,134,7613,Spatial,9,2000
1754,12,0,0,6,0,0,8,0,14,7613,Spatial,9,2000
1755,15,0,0,0,0,0,0,0,0,7613,Spatial,9,2000
1756,18,0,0,0,0,0,0,0,0,7613,Spatial,9,2000
1757,22,0,0,1,0,0,0,0,1,7613,Spatial,9,2000
1758,33,0,0,0,0,0,0,1,1,7613,Spatial,9,2000
1759,Total,0,88,48,0,0,13,1,150,7613,Spatial,9,2000
1760,3,125,164,7,0,0,5,7,308,Caatinga,Spatial,5,1994
1761,4,519,3681,428,0,0,78,16,4722,Caatinga,Spatial,5,1994
1762,12,3,55,52,0,0,38,9,157,Caatinga,Spatial,5,1994
1763,15,0,0,0,0,0,0,0,0,Caatinga,Spatial,5,1994
1764,18,0,0,0,0,0,0,0,0,Caatinga,Spatial,5,1994
1765,22,6,15,11,0,0,55,1,88,Caatinga,Spatial,5,1994
1766,33,6,8,5,0,0,5,89,113,Caatinga,Spatial,5,1994
1767,Total,659,3923,503,0,0,181,122,5388,Caatinga,Spatial,5,1994
1768,3,0,8,0,0,0,0,0,8,764,Spatial,9,2016
1769,4,0,23,0,0,0,1,0,24,764,Spatial,9,2016
1770,12,0,0,0,0,0,0,0,0,764,Spatial,9,2016
1771,15,0,0,0,0,0,0,0,0,764,Spatial,9,2016
1772,18,0,0,0,0,0,0,0,0,764,Spatial,9,2016
1773,22,0,2,0,0,0,0,0,2,764,Spatial,9,2016
1774,33,0,0,0,0,0,0,0,0,764,Spatial,9,2016
1775,Total,0,33,0,0,0,1,0,34,764,Spatial,9,2016
1776,3,0,0,0,0,0,0,0,0,7618,Spatial,5,2002
1777,4,0,78,16,0,0,0,0,94,7618,Spatial,5,2002
1778,12,0,2,0,0,0,0,0,2,7618,Spatial,5,2002
1779,15,0,0,0,0,0,0,0,0,7618,Spatial,5,2002
1780,18,0,0,0,0,0,0,0,0,7618,Spatial,5,2002
1781,22,0,0,0,0,0,1,0,1,7618,Spatial,5,2002
1782,33,0,0,0,0,0,0,0,0,7618,Spatial,5,2002
1783,Total,0,80,16,0,0,1,0,97,7618,Spatial,5,2002
1784,3,19,12,0,0,0,0,0,31,746,Spatial,5,2006
1785,4,23,96,1,0,0,0,0,120,746,Spatial,5,2006
1786,12,0,1,2,0,0,0,0,3,746,Spatial,5,2006
1787,15,0,0,0,0,0,0,0,0,746,Spatial,5,2006
1788,18,0,0,0,0,0,0,0,0,746,Spatial,5,2006
1789,22,0,1,0,0,0,1,0,2,746,Spatial,5,2006
1790,33,0,0,0,0,0,0,2,2,746,Spatial,5,2006
1791,Total,42,110,3,0,0,1,2,158,746,Spatial,5,2006
1792,3,2,2,0,0,0,0,0,4,7422,Spatial,5,1997
1793,4,5,96,8,0,0,0,1,110,7422,Spatial,5,1997
1794,12,0,2,0,0,0,1,0,3,7422,Spatial,5,1997
1795,15,0,0,0,0,0,0,0,0,7422,Spatial,5,1997
1796,18,0,0,0,0,0,0,0,0,7422,Spatial,5,1997
1797,22,0,0,0,0,0,0,0,0,7422,Spatial,5,1997
1798,33,0,1,0,0,0,0,1,2,7422,Spatial,5,1997
1799,Total,7,101,8,0,0,1,2,119,7422,Spatial,5,1997
1800,3,1,2,0,0,0,0,0,3,756,Spatial,5,2006
1801,4,10,171,26,0,0,2,0,209,756,Spatial,5,2006
1802,12,1,0,3,0,0,0,1,5,756,Spatial,5,2006
1803,15,0,0,0,0,0,0,0,0,756,Spatial,5,2006
1804,18,0,0,0,0,0,0,0,0,756,Spatial,5,2006
1805,22,0,1,4,0,0,2,0,7,756,Spatial,5,2006
1806,33,1,0,0,0,0,0,7,8,756,Spatial,5,2006
1807,Total,13,174,33,0,0,4,8,232,756,Spatial,5,2006
1808,3,2,12,0,0,0,0,0,14,7621,Spatial,9,2018
1809,4,0,20,0,0,0,0,0,20,7621,Spatial,9,2018
1810,12,0,1,0,0,0,0,0,1,7621,Spatial,9,2018
1811,15,0,0,0,0,0,0,0,0,7621,Spatial,9,2018
1812,18,0,0,0,0,0,0,0,0,7621,Spatial,9,2018
1813,22,0,0,0,0,0,0,0,0,7621,Spatial,9,2018
1814,33,0,0,0,0,0,0,0,0,7621,Spatial,9,2018
1815,Total,2,33,0,0,0,0,0,35,7621,Spatial,9,2018
1816,3,2,6,1,0,0,0,0,9,759,Spatial,5,2019
1817,4,1,28,0,0,0,0,0,29,759,Spatial,5,2019
1818,12,0,0,0,0,0,0,0,0,759,Spatial,5,2019
1819,15,0,0,0,0,0,0,0,0,759,Spatial,5,2019
1820,18,0,0,0,0,0,0,0,0,759,Spatial,5,2019
1821,22,0,1,0,0,0,1,0,2,759,Spatial,5,2019
1822,33,0,0,0,0,0,0,0,0,759,Spatial,5,2019
1823,Total,3,35,1,0,0,1,0,40,759,Spatial,5,2019
1824,3,3,4,0,0,0,0,0,7,767,Spatial,5,1996
1825,4,2,45,0,0,0,0,0,47,767,Spatial,5,1996
1826,12,0,0,0,0,0,0,0,0,767,Spatial,5,1996
1827,15,0,0,0,0,0,0,0,0,767,Spatial,5,1996
1828,18,0,0,0,0,0,0,0,0,767,Spatial,5,1996
1829,22,0,0,0,0,0,1,0,1,767,Spatial,5,1996
1830,33,0,0,0,0,0,0,0,0,767,Spatial,5,1996
1831,Total,5,49,0,0,0,1,0,55,767,Spatial,5,1996
1832,3,0,3,0,0,0,0,0,3,756,Spatial,9,2012
1833,4,0,214,0,0,0,8,0,222,756,Spatial,9,2012
1834,12,0,1,0,0,0,3,0,4,756,Spatial,9,2012
1835,15,0,0,0,0,0,0,0,0,756,Spatial,9,2012
1836,18,0,0,0,0,0,0,0,0,756,Spatial,9,2012
1837,22,0,4,0,0,0,3,0,7,756,Spatial,9,2012
1838,33,0,0,0,0,0,0,8,8,756,Spatial,9,2012
1839,Total,0,222,0,0,0,14,8,244,756,Spatial,9,2012
1840,3,3,1,0,0,0,0,0,4,7742,Spatial,5,2012
1841,4,8,8,0,0,0,2,0,18,7742,Spatial,5,2012
1842,12,0,0,0,0,0,1,0,1,7742,Spatial,5,2012
1843,15,0,0,0,0,0,0,0,0,7742,Spatial,5,2012
1844,18,0,0,0,0,0,0,0,0,7742,Spatial,5,2012
1845,22,0,0,0,0,0,1,0,1,7742,Spatial,5,2012
1846,33,0,0,0,0,0,0,0,0,7742,Spatial,5,2012
1847,Total,11,9,0,0,0,4,0,24,7742,Spatial,5,2012
1848,3,1,0,0,0,0,0,0,1,7615,Spatial,5,1993
1849,4,2,126,45,0,0,1,0,174,7615,Spatial,5,1993
1850,12,0,0,6,0,0,10,0,16,7615,Spatial,5,1993
1851,15,0,0,0,0,0,0,0,0,7615,Spatial,5,1993
1852,18,0,0,0,0,0,0,0,0,7615,Spatial,5,1993
1853,22,0,0,0,0,0,1,0,1,7615,Spatial,5,1993
1854,33,0,0,0,0,0,0,2,2,7615,Spatial,5,1993
1855,Total,3,126,51,0,0,12,2,194,7615,Spatial,5,1993
1856,3,1,1,0,0,0,0,0,2,741,Spatial,5,1992
1857,4,11,61,0,0,0,3,0,75,741,Spatial,5,1992
1858,12,0,3,0,0,0,1,0,4,741,Spatial,5,1992
1859,15,0,0,0,0,0,0,0,0,741,Spatial,5,1992
1860,18,0,0,0,0,0,0,0,0,741,Spatial,5,1992
1861,22,0,0,0,0,0,0,0,0,741,Spatial,5,1992
1862,33,0,1,0,0,0,0,1,2,741,Spatial,5,1992
1863,Total,12,66,0,0,0,4,1,83,741,Spatial,5,1992
1864,3,0,0,0,0,0,0,0,0,7613,Spatial,9,2005
1865,4,0,87,42,0,0,9,0,138,7613,Spatial,9,2005
1866,12,0,0,2,0,0,12,0,14,7613,Spatial,9,2005
1867,15,0,0,0,0,0,0,0,0,7613,Spatial,9,2005
1868,18,0,0,0,0,0,0,0,0,7613,Spatial,9,2005
1869,22,0,0,0,0,0,0,0,0,7613,Spatial,9,2005
1870,33,0,0,0,0,0,0,1,1,7613,Spatial,9,2005
1871,Total,0,87,44,0,0,21,1,153,7613,Spatial,9,2005
1872,3,0,0,0,0,0,0,0,0,773,Spatial,9,2006
1873,4,0,4,0,0,0,0,0,4,773,Spatial,9,2006
1874,12,0,1,0,0,0,0,0,1,773,Spatial,9,2006
1875,15,0,0,0,0,0,0,0,0,773,Spatial,9,2006
1876,18,0,0,0,0,0,0,0,0,773,Spatial,9,2006
1877,22,0,1,0,0,0,1,0,2,773,Spatial,9,2006
1878,33,0,0,0,0,0,0,0,0,773,Spatial,9,2006
1879,Total,0,6,0,0,0,1,0,7,773,Spatial,9,2006
1880,3,6,3,0,0,0,0,0,9,772,Spatial,5,2020
1881,4,10,84,2,0,0,0,0,96,772,Spatial,5,2020
1882,12,0,1,0,0,0,0,0,1,772,Spatial,5,2020
1883,15,0,0,0,0,0,0,0,0,772,Spatial,5,2020
1884,18,0,0,0,0,0,0,0,0,772,Spatial,5,2020
1885,22,0,0,0,0,0,1,0,1,772,Spatial,5,2020
1886,33,0,0,0,0,0,0,0,0,772,Spatial,5,2020
1887,Total,16,88,2,0,0,1,0,107,772,Spatial,5,2020
1888,3,0,3,0,0,0,0,0,3,757,Spatial,9,2008
1889,4,1,118,5,0,0,3,0,127,757,Spatial,9,2008
1890,12,0,0,1,0,0,0,0,1,757,Spatial,9,2008
1891,15,0,0,0,0,0,0,0,0,757,Spatial,9,2008
1892,18,0,0,0,0,0,0,0,0,757,Spatial,9,2008
1893,22,0,0,0,0,0,0,0,0,757,Spatial,9,2008
1894,33,0,1,0,0,0,0,4,5,757,Spatial,9,2008
1895,Total,1,122,6,0,0,3,4,136,757,Spatial,9,2008
1896,3,13,10,1,0,0,0,1,25,7741,Spatial,9,2012
1897,4,19,58,13,0,0,1,1,92,7741,Spatial,9,2012
1898,12,2,4,2,0,0,1,0,9,7741,Spatial,9,2012
1899,15,0,0,0,0,0,0,0,0,7741,Spatial,9,2012
1900,18,0,0,0,0,0,0,0,0,7741,Spatial,9,2012
1901,22,0,1,1,0,0,0,0,2,7741,Spatial,9,2012
1902,33,0,0,0,0,0,0,1,1,7741,Spatial,9,2012
1903,Total,34,73,17,0,0,2,3,129,7741,Spatial,9,2012
1904,3,0,0,0,0,0,0,0,0,773,Spatial,9,1991
1905,4,0,6,0,0,0,0,0,6,773,Spatial,9,1991
1906,12,0,0,0,0,0,0,1,1,773,Spatial,9,1991
1907,15,0,0,0,0,0,0,0,0,773,Spatial,9,1991
1908,18,0,0,0,0,0,0,0,0,773,Spatial,9,1991
1909,22,0,1,0,0,0,0,1,2,773,Spatial,9,1991
1910,33,0,0,0,0,0,0,0,0,773,Spatial,9,1991
1911,Total,0,7,0,0,0,0,2,9,773,Spatial,9,1991
1912,3,2,10,0,0,0,0,0,12,766,Spatial,5,2008
1913,4,2,93,2,0,0,0,0,97,766,Spatial,5,2008
1914,12,0,3,1,0,0,0,0,4,766,Spatial,5,2008
1915,15,0,0,0,0,0,0,0,0,766,Spatial,5,2008
1916,18,0,0,0,0,0,0,0,0,766,Spatial,5,2008
1917,22,0,1,0,0,0,1,0,2,766,Spatial,5,2008
1918,33,0,1,0,0,0,0,2,3,766,Spatial,5,2008
1919,Total,4,108,3,0,0,1,2,118,766,Spatial,5,2008
1920,3,0,0,0,0,0,0,1,1,7615,Spatial,9,1993
1921,4,0,130,25,0,0,9,0,164,7615,Spatial,9,1993
1922,12,0,1,3,0,0,11,0,15,7615,Spatial,9,1993
1923,15,0,0,0,0,0,0,0,0,7615,Spatial,9,1993
1924,18,0,0,0,0,0,0,0,0,7615,Spatial,9,1993
1925,22,0,0,0,0,0,2,0,2,7615,Spatial,9,1993
1926,33,0,0,0,0,0,0,2,2,7615,Spatial,9,1993
1927,Total,0,131,28,0,0,22,3,184,7615,Spatial,9,1993
1928,3,0,0,0,0,0,0,0,0,7616,Spatial,9,1985
1929,4,1,62,24,0,0,1,0,88,7616,Spatial,9,1985
1930,12,0,1,2,0,0,0,0,3,7616,Spatial,9,1985
1931,15,0,0,0,0,0,0,0,0,7616,Spatial,9,1985
1932,18,0,0,0,0,0,0,0,0,7616,Spatial,9,1985
1933,22,0,0,0,0,0,0,0,0,7616,Spatial,9,1985
1934,33,0,0,0,0,0,0,0,0,7616,Spatial,9,1985
1935,Total,1,63,26,0,0,1,0,91,7616,Spatial,9,1985
1936,3,0,0,0,0,0,0,0,0,7618,Spatial,5,2014
1937,4,1,84,10,0,0,0,0,95,7618,Spatial,5,2014
1938,12,0,2,0,0,0,0,0,2,7618,Spatial,5,2014
1939,15,0,0,0,0,0,0,0,0,7618,Spatial,5,2014
1940,18,0,0,0,0,0,0,0,0,7618,Spatial,5,2014
1941,22,0,0,0,0,0,1,0,1,7618,Spatial,5,2014
1942,33,0,0,0,0,0,0,0,0,7618,Spatial,5,2014
1943,Total,1,86,10,0,0,1,0,98,7618,Spatial,5,2014
1944,3,7,1,0,0,0,1,0,9,772,Spatial,5,2011
1945,4,21,79,6,0,0,1,0,107,772,Spatial,5,2011
1946,12,1,0,0,0,0,0,0,1,772,Spatial,5,2011
1947,15,0,0,0,0,0,0,0,0,772,Spatial,5,2011
1948,18,0,0,0,0,0,0,0,0,772,Spatial,5,2011
1949,22,0,0,0,0,0,1,0,1,772,Spatial,5,2011
1950,33,0,0,0,0,0,0,1,1,772,Spatial,5,2011
1951,Total,29,80,6,0,0,3,1,119,772,Spatial,5,2011
1952,3,4,10,0,0,0,0,0,14,765,Spatial,5,1996
1953,4,1,87,2,0,0,2,0,92,765,Spatial,5,1996
1954,12,0,0,0,0,0,0,0,0,765,Spatial,5,1996
1955,15,0,0,0,0,0,0,0,0,765,Spatial,5,1996
1956,18,0,0,0,0,0,0,0,0,765,Spatial,5,1996
1957,22,0,0,1,0,0,4,0,5,765,Spatial,5,1996
1958,33,1,0,0,0,0,0,1,2,765,Spatial,5,1996
1959,Total,6,97,3,0,0,6,1,113,765,Spatial,5,1996
